Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/23/14,walking,walking,2014-09-23T19:39:30-07:00,2014-09-23T19:40:00-07:00,30,0.009,30,0
9/23/14,walking,walking,2014-09-23T20:11:50-07:00,2014-09-23T20:13:33-07:00,103,0.051,164,0
9/23/14,transport,transport,2014-09-23T20:24:31-07:00,2014-09-23T20:35:01-07:00,630,2.919,0,0
9/23/14,walking,walking,2014-09-23T20:40:07-07:00,2014-09-23T20:41:37-07:00,90,0.048,156,0
9/23/14,walking,walking,2014-09-23T21:10:50-07:00,2014-09-23T21:12:19-07:00,89,0.043,138,0
9/23/14,transport,transport,2014-09-23T21:12:32-07:00,2014-09-23T21:18:23-07:00,351,1.179,0,0
9/23/14,walking,walking,2014-09-23T21:18:23-07:00,2014-09-23T21:23:33-07:00,310,0.096,301,0
9/23/14,transport,transport,2014-09-23T21:23:33-07:00,2014-09-23T21:39:12-07:00,939,3.306,0,0
9/23/14,walking,walking,2014-09-23T21:43:09-07:00,2014-09-23T21:45:23-07:00,134,0.064,138,0
9/23/14,walking,walking,2014-09-23T23:40:23-07:00,2014-09-23T23:43:22-07:00,179,0.125,268,0
9/24/14,walking,walking,2014-09-24T00:07:59-07:00,2014-09-24T00:08:34-07:00,35,0.018,57,0
9/24/14,walking,walking,2014-09-24T06:30:22-07:00,2014-09-24T06:30:52-07:00,30,0.011,33,0
9/24/14,walking,walking,2014-09-24T07:15:21-07:00,2014-09-24T07:15:53-07:00,32,0.011,33,0
9/24/14,walking,walking,2014-09-24T08:15:56-07:00,2014-09-24T08:16:04-07:00,8,0.003,10,0
9/24/14,transport,transport,2014-09-24T08:30:41-07:00,2014-09-24T08:37:58-07:00,437,1.691,0,0
9/24/14,walking,walking,2014-09-24T08:37:59-07:00,2014-09-24T08:41:40-07:00,221,0.080,253,0
9/24/14,walking,walking,2014-09-24T09:38:54-07:00,2014-09-24T09:39:54-07:00,60,0.034,111,0
9/24/14,walking,walking,2014-09-24T10:52:05-07:00,2014-09-24T10:52:37-07:00,32,0.010,17,0
9/24/14,walking,walking,2014-09-24T10:58:53-07:00,2014-09-24T11:02:30-07:00,217,0.099,321,0
9/24/14,transport,transport,2014-09-24T11:02:30-07:00,2014-09-24T11:10:49-07:00,499,1.539,0,0
9/24/14,walking,walking,2014-09-24T11:37:12-07:00,2014-09-24T11:51:42-07:00,870,0.689,1410,0
9/24/14,walking,walking,2014-09-24T11:51:53-07:00,2014-09-24T11:52:07-07:00,14,0.006,18,0
9/24/14,walking,walking,2014-09-24T12:51:43-07:00,2014-09-24T12:56:17-07:00,274,0.188,403,0
9/24/14,walking,walking,2014-09-24T13:01:48-07:00,2014-09-24T13:06:54-07:00,306,0.258,553,0
9/24/14,walking,walking,2014-09-24T14:17:23-07:00,2014-09-24T14:21:21-07:00,238,0.124,265,0
9/24/14,walking,walking,2014-09-24T14:50:40-07:00,2014-09-24T14:56:04-07:00,324,0.276,592,0
9/24/14,walking,walking,2014-09-24T16:12:19-07:00,2014-09-24T16:31:39-07:00,1160,0.582,977,0
9/24/14,transport,transport,2014-09-24T16:31:38-07:00,2014-09-24T16:59:40-07:00,1682,3.581,0,0
9/24/14,walking,walking,2014-09-24T17:58:42-07:00,2014-09-24T17:59:12-07:00,30,0.009,26,0
9/24/14,walking,walking,2014-09-24T18:04:53-07:00,2014-09-24T18:05:23-07:00,30,0.009,30,0
9/24/14,walking,walking,2014-09-24T18:32:49-07:00,2014-09-24T18:34:46-07:00,117,0.037,118,0
9/24/14,transport,transport,2014-09-24T18:34:47-07:00,2014-09-24T18:44:47-07:00,600,2.606,0,0
9/24/14,walking,walking,2014-09-24T18:45:27-07:00,2014-09-24T18:46:32-07:00,65,0.040,127,0
9/24/14,transport,transport,2014-09-24T19:00:41-07:00,2014-09-24T19:09:51-07:00,550,2.534,0,0
9/24/14,walking,walking,2014-09-24T19:10:05-07:00,2014-09-24T19:11:33-07:00,88,0.035,113,0
9/24/14,walking,walking,2014-09-24T20:00:15-07:00,2014-09-24T20:02:57-07:00,162,0.091,195,0
9/24/14,transport,transport,2014-09-24T20:16:23-07:00,2014-09-24T20:23:57-07:00,454,1.122,0,0
9/24/14,walking,walking,2014-09-24T20:23:58-07:00,2014-09-24T20:24:59-07:00,61,0.025,81,0
9/24/14,walking,walking,2014-09-24T21:34:40-07:00,2014-09-24T21:35:40-07:00,60,0.028,90,0
9/24/14,transport,transport,2014-09-24T21:41:01-07:00,2014-09-24T21:43:47-07:00,166,1.122,0,0
9/24/14,walking,walking,2014-09-24T21:45:08-07:00,2014-09-24T21:45:38-07:00,30,0.012,40,0
9/25/14,walking,walking,2014-09-25T06:31:15-07:00,2014-09-25T06:31:56-07:00,41,0.021,65,0
9/25/14,walking,walking,2014-09-25T07:30:08-07:00,2014-09-25T07:30:21-07:00,13,0.009,29,0
9/25/14,walking,walking,2014-09-25T08:20:43-07:00,2014-09-25T08:20:54-07:00,11,0.005,16,0
9/25/14,transport,transport,2014-09-25T09:00:55-07:00,2014-09-25T09:05:40-07:00,285,1.622,0,0
9/25/14,walking,walking,2014-09-25T09:05:40-07:00,2014-09-25T09:09:06-07:00,206,0.089,286,0
9/25/14,walking,walking,2014-09-25T09:16:09-07:00,2014-09-25T09:17:03-07:00,54,0.017,54,0
9/25/14,walking,walking,2014-09-25T12:50:52-07:00,2014-09-25T12:52:36-07:00,104,0.052,168,0
9/25/14,transport,transport,2014-09-25T12:56:42-07:00,2014-09-25T13:03:05-07:00,383,1.709,0,0
9/25/14,walking,walking,2014-09-25T14:14:51-07:00,2014-09-25T14:29:24-07:00,873,0.456,574,0
9/25/14,walking,walking,2014-09-25T15:09:43-07:00,2014-09-25T15:12:22-07:00,159,0.119,97,0
9/25/14,walking,walking,2014-09-25T15:12:26-07:00,2014-09-25T15:24:16-07:00,710,0.295,502,0
9/25/14,walking,walking,2014-09-25T16:43:44-07:00,2014-09-25T16:49:24-07:00,340,0.207,445,0
9/25/14,walking,walking,2014-09-25T16:51:28-07:00,2014-09-25T16:57:37-07:00,369,0.267,473,0
9/25/14,walking,walking,2014-09-25T17:23:56-07:00,2014-09-25T17:40:40-07:00,1004,0.593,1398,0
9/25/14,walking,walking,2014-09-25T17:41:16-07:00,2014-09-25T17:41:51-07:00,35,0.017,56,0
9/25/14,walking,walking,2014-09-25T17:45:58-07:00,2014-09-25T18:02:16-07:00,978,0.695,1568,0
9/25/14,walking,walking,2014-09-25T18:03:27-07:00,2014-09-25T18:07:44-07:00,257,0.137,294,0
9/25/14,walking,walking,2014-09-25T18:09:38-07:00,2014-09-25T18:18:59-07:00,561,0.549,790,0
9/25/14,walking,walking,2014-09-25T18:26:36-07:00,2014-09-25T18:27:06-07:00,30,0.012,40,0
9/25/14,walking,walking,2014-09-25T18:30:37-07:00,2014-09-25T18:32:48-07:00,131,0.123,264,0
9/25/14,transport,transport,2014-09-25T18:51:57-07:00,2014-09-25T18:54:44-07:00,167,0.967,0,0
9/26/14,walking,walking,2014-09-26T06:30:56-07:00,2014-09-26T06:31:05-07:00,9,0.004,12,0
9/26/14,walking,walking,2014-09-26T07:16:10-07:00,2014-09-26T07:16:44-07:00,34,0.014,45,0
9/26/14,walking,walking,2014-09-26T08:10:48-07:00,2014-09-26T08:11:55-07:00,67,0.022,71,0
9/26/14,transport,transport,2014-09-26T08:28:52-07:00,2014-09-26T08:34:46-07:00,354,1.799,0,0
9/26/14,walking,walking,2014-09-26T08:34:45-07:00,2014-09-26T08:38:03-07:00,198,0.103,288,0
9/26/14,walking,walking,2014-09-26T08:44:42-07:00,2014-09-26T08:45:42-07:00,60,0.031,100,0
9/26/14,walking,walking,2014-09-26T09:00:14-07:00,2014-09-26T09:00:49-07:00,35,0.017,56,0
9/26/14,walking,walking,2014-09-26T10:19:47-07:00,2014-09-26T10:21:58-07:00,131,0.068,147,0
9/26/14,walking,walking,2014-09-26T10:54:06-07:00,2014-09-26T10:58:12-07:00,246,0.121,196,0
9/26/14,walking,walking,2014-09-26T10:58:11-07:00,2014-09-26T10:58:13-07:00,2,0.001,2,0
9/26/14,transport,transport,2014-09-26T11:07:07-07:00,2014-09-26T11:19:32-07:00,745,1.612,0,0
9/26/14,walking,walking,2014-09-26T11:38:42-07:00,2014-09-26T11:54:45-07:00,963,0.692,639,0
9/26/14,walking,walking,2014-09-26T12:52:14-07:00,2014-09-26T12:55:34-07:00,200,0.105,339,0
9/26/14,walking,walking,2014-09-26T12:57:56-07:00,2014-09-26T13:05:23-07:00,447,0.358,767,0
9/26/14,walking,walking,2014-09-26T13:06:46-07:00,2014-09-26T13:18:21-07:00,695,0.720,1209,0
9/26/14,walking,walking,2014-09-26T13:20:05-07:00,2014-09-26T13:20:35-07:00,30,0.019,60,0
9/26/14,transport,transport,2014-09-26T13:42:02-07:00,2014-09-26T13:49:41-07:00,459,1.576,0,0
9/26/14,walking,walking,2014-09-26T13:49:41-07:00,2014-09-26T13:52:25-07:00,164,0.088,282,0
9/26/14,walking,walking,2014-09-26T13:52:25-07:00,2014-09-26T13:52:30-07:00,5,0.001,5,0
9/26/14,walking,walking,2014-09-26T15:45:38-07:00,2014-09-26T15:46:38-07:00,60,0.034,110,0
9/26/14,walking,walking,2014-09-26T16:00:08-07:00,2014-09-26T16:11:47-07:00,699,0.428,918,0
9/26/14,walking,walking,2014-09-26T16:54:39-07:00,2014-09-26T16:56:07-07:00,88,0.066,53,0
9/26/14,transport,transport,2014-09-26T16:56:07-07:00,2014-09-26T16:58:43-07:00,156,0.541,0,0
9/26/14,walking,walking,2014-09-26T16:58:42-07:00,2014-09-26T17:04:07-07:00,325,0.183,592,0
9/26/14,transport,transport,2014-09-26T17:04:06-07:00,2014-09-26T17:24:37-07:00,1231,5.106,0,0
9/26/14,walking,walking,2014-09-26T17:24:38-07:00,2014-09-26T17:26:41-07:00,123,0.088,189,0
9/26/14,walking,walking,2014-09-26T17:53:00-07:00,2014-09-26T17:54:20-07:00,80,0.029,91,0
9/26/14,walking,walking,2014-09-26T18:00:00-07:00,2014-09-26T18:03:52-07:00,232,0.121,258,0
9/26/14,walking,walking,2014-09-26T18:07:16-07:00,2014-09-26T18:11:12-07:00,236,0.074,237,0
9/26/14,transport,transport,2014-09-26T18:11:12-07:00,2014-09-26T18:21:43-07:00,631,0.481,0,0
9/26/14,walking,walking,2014-09-26T18:27:39-07:00,2014-09-26T18:29:37-07:00,118,0.060,194,0
9/26/14,walking,walking,2014-09-26T18:32:19-07:00,2014-09-26T18:36:07-07:00,228,0.176,364,0
9/26/14,transport,transport,2014-09-26T18:36:07-07:00,2014-09-26T18:45:10-07:00,543,0.566,0,0
9/26/14,walking,walking,2014-09-26T18:46:45-07:00,2014-09-26T18:48:50-07:00,125,0.089,192,0
9/26/14,walking,walking,2014-09-26T19:08:40-07:00,2014-09-26T19:22:01-07:00,801,0.462,1486,0
9/26/14,transport,transport,2014-09-26T19:34:15-07:00,2014-09-26T19:35:00-07:00,45,0.249,0,0
9/26/14,walking,walking,2014-09-26T19:45:22-07:00,2014-09-26T19:45:52-07:00,30,0.012,40,0
9/26/14,walking,walking,2014-09-26T20:38:46-07:00,2014-09-26T20:42:17-07:00,211,0.160,343,0
9/26/14,walking,walking,2014-09-26T21:19:53-07:00,2014-09-26T21:26:53-07:00,420,0.222,478,0
9/26/14,walking,walking,2014-09-26T21:42:02-07:00,2014-09-26T21:42:32-07:00,30,0.016,50,0
9/26/14,walking,walking,2014-09-26T22:37:04-07:00,2014-09-26T22:38:04-07:00,60,0.034,110,0
9/26/14,walking,walking,2014-09-26T23:08:10-07:00,2014-09-26T23:20:40-07:00,750,0.369,1188,0
9/26/14,walking,walking,2014-09-26T23:20:40-07:00,2014-09-26T23:21:39-07:00,59,0.019,49,0
9/26/14,walking,walking,2014-09-26T23:21:40-07:00,2014-09-26T23:32:52-07:00,672,0.485,550,0
9/26/14,walking,walking,2014-09-26T23:34:01-07:00,2014-09-26T23:36:30-07:00,149,0.140,299,0
9/27/14,walking,walking,2014-09-27T13:15:12-07:00,2014-09-27T13:15:39-07:00,27,0.008,27,0
9/27/14,transport,transport,2014-09-27T13:20:31-07:00,2014-09-27T13:39:45-07:00,1154,5.536,0,0
9/27/14,walking,walking,2014-09-27T17:10:07-07:00,2014-09-27T17:10:37-07:00,30,0.009,30,0
9/27/14,transport,transport,2014-09-27T22:27:45-07:00,2014-09-27T22:33:19-07:00,334,1.543,0,0
9/27/14,walking,walking,2014-09-27T22:33:33-07:00,2014-09-27T22:34:52-07:00,79,0.046,148,0
9/27/14,transport,transport,2014-09-27T22:45:07-07:00,2014-09-27T22:48:19-07:00,192,0.997,0,0
9/27/14,walking,walking,2014-09-27T23:23:10-07:00,2014-09-27T23:23:40-07:00,30,0.009,30,0
9/28/14,walking,walking,2014-09-28T03:20:05-07:00,2014-09-28T03:20:38-07:00,33,0.017,54,0
9/28/14,walking,walking,2014-09-28T11:33:01-07:00,2014-09-28T11:33:08-07:00,7,0.003,9,0
9/28/14,walking,walking,2014-09-28T13:04:24-07:00,2014-09-28T13:05:48-07:00,84,0.033,105,0
9/28/14,walking,walking,2014-09-28T14:34:15-07:00,2014-09-28T14:35:15-07:00,60,0.022,70,0
9/28/14,transport,transport,2014-09-28T14:36:56-07:00,2014-09-28T14:46:52-07:00,596,2.580,0,0
9/28/14,walking,walking,2014-09-28T14:53:57-07:00,2014-09-28T14:54:57-07:00,60,0.024,75,0
9/28/14,walking,walking,2014-09-28T15:29:08-07:00,2014-09-28T15:29:38-07:00,30,0.012,40,0
9/28/14,transport,transport,2014-09-28T15:30:15-07:00,2014-09-28T15:38:20-07:00,485,2.984,0,0
9/28/14,walking,walking,2014-09-28T15:39:10-07:00,2014-09-28T15:41:19-07:00,129,0.080,171,0
9/28/14,walking,walking,2014-09-28T16:00:00-07:00,2014-09-28T16:00:49-07:00,49,0.025,82,0
9/28/14,transport,transport,2014-09-28T16:02:31-07:00,2014-09-28T16:05:53-07:00,202,0.805,0,0
9/28/14,walking,walking,2014-09-28T16:05:53-07:00,2014-09-28T16:07:51-07:00,118,0.043,139,0
9/28/14,walking,walking,2014-09-28T16:31:42-07:00,2014-09-28T16:32:47-07:00,65,0.024,76,0
9/28/14,walking,walking,2014-09-28T17:05:48-07:00,2014-09-28T17:06:26-07:00,38,0.017,54,0
9/28/14,walking,walking,2014-09-28T18:09:59-07:00,2014-09-28T18:12:11-07:00,132,0.087,186,0
9/28/14,walking,walking,2014-09-28T19:40:49-07:00,2014-09-28T19:40:53-07:00,4,0.002,5,0
9/29/14,walking,walking,2014-09-29T00:02:51-07:00,2014-09-29T00:03:21-07:00,30,0.009,30,0
9/29/14,walking,walking,2014-09-29T01:16:05-07:00,2014-09-29T01:16:35-07:00,30,0.009,30,0
9/29/14,walking,walking,2014-09-29T07:10:07-07:00,2014-09-29T07:11:01-07:00,54,0.025,80,0
9/29/14,walking,walking,2014-09-29T08:10:37-07:00,2014-09-29T08:11:58-07:00,81,0.040,129,0
9/29/14,transport,transport,2014-09-29T08:52:05-07:00,2014-09-29T08:57:35-07:00,330,1.804,0,0
9/29/14,walking,walking,2014-09-29T08:57:35-07:00,2014-09-29T09:00:27-07:00,172,0.094,237,0
9/29/14,walking,walking,2014-09-29T09:02:18-07:00,2014-09-29T09:04:49-07:00,151,0.113,242,0
9/29/14,walking,walking,2014-09-29T10:59:56-07:00,2014-09-29T11:02:36-07:00,160,0.104,223,0
9/29/14,transport,transport,2014-09-29T11:10:22-07:00,2014-09-29T11:12:56-07:00,154,1.502,0,0
9/29/14,walking,walking,2014-09-29T11:24:29-07:00,2014-09-29T11:37:06-07:00,757,0.619,1328,0
9/29/14,walking,walking,2014-09-29T11:38:09-07:00,2014-09-29T11:40:23-07:00,134,0.085,111,0
9/29/14,transport,transport,2014-09-29T11:40:23-07:00,2014-09-29T11:48:35-07:00,492,0.455,0,0
9/29/14,walking,walking,2014-09-29T11:48:35-07:00,2014-09-29T11:54:17-07:00,342,0.219,342,0
9/29/14,walking,walking,2014-09-29T12:49:24-07:00,2014-09-29T12:54:06-07:00,282,0.210,267,0
9/29/14,walking,walking,2014-09-29T13:00:29-07:00,2014-09-29T13:07:31-07:00,422,0.250,537,0
9/29/14,walking,walking,2014-09-29T13:47:04-07:00,2014-09-29T13:47:12-07:00,8,0.004,11,0
9/29/14,walking,walking,2014-09-29T13:48:34-07:00,2014-09-29T14:02:18-07:00,824,0.332,799,0
9/29/14,transport,transport,2014-09-29T14:12:19-07:00,2014-09-29T14:13:11-07:00,52,0.240,0,0
9/29/14,walking,walking,2014-09-29T14:27:10-07:00,2014-09-29T14:27:40-07:00,30,0.012,40,0
9/29/14,walking,walking,2014-09-29T14:37:00-07:00,2014-09-29T14:54:31-07:00,1051,0.685,1725,0
9/29/14,walking,walking,2014-09-29T14:57:15-07:00,2014-09-29T14:57:20-07:00,5,0.002,6,0
9/29/14,walking,walking,2014-09-29T15:55:28-07:00,2014-09-29T15:55:32-07:00,4,0.001,4,0
9/29/14,walking,walking,2014-09-29T15:55:32-07:00,2014-09-29T16:10:45-07:00,913,0.673,1068,0
9/29/14,walking,walking,2014-09-29T16:40:51-07:00,2014-09-29T16:41:21-07:00,30,0.016,50,0
9/29/14,transport,transport,2014-09-29T16:41:45-07:00,2014-09-29T16:49:15-07:00,450,1.921,0,0
9/29/14,walking,walking,2014-09-29T16:49:15-07:00,2014-09-29T16:52:29-07:00,194,0.098,314,0
9/29/14,walking,walking,2014-09-29T16:57:17-07:00,2014-09-29T16:57:29-07:00,12,0.004,14,0
9/29/14,walking,walking,2014-09-29T16:58:45-07:00,2014-09-29T17:08:27-07:00,582,0.386,816,0
9/29/14,walking,walking,2014-09-29T17:37:23-07:00,2014-09-29T17:37:53-07:00,30,0.009,30,0
9/29/14,walking,walking,2014-09-29T17:55:36-07:00,2014-09-29T18:05:52-07:00,616,0.401,960,0
9/29/14,transport,transport,2014-09-29T18:05:51-07:00,2014-09-29T18:30:39-07:00,1488,6.568,0,0
9/29/14,walking,walking,2014-09-29T18:30:48-07:00,2014-09-29T18:32:20-07:00,92,0.044,142,0
9/29/14,walking,walking,2014-09-29T19:31:10-07:00,2014-09-29T19:33:31-07:00,141,0.077,165,0
9/29/14,transport,transport,2014-09-29T19:56:23-07:00,2014-09-29T19:59:04-07:00,161,0.784,0,0
9/29/14,walking,walking,2014-09-29T20:00:18-07:00,2014-09-29T20:02:44-07:00,146,0.098,209,0
9/29/14,transport,transport,2014-09-29T20:24:44-07:00,2014-09-29T20:38:18-07:00,814,3.489,0,0
9/29/14,walking,walking,2014-09-29T20:39:11-07:00,2014-09-29T20:40:43-07:00,92,0.045,144,0
9/29/14,walking,walking,2014-09-29T21:00:00-07:00,2014-09-29T21:00:17-07:00,17,0.009,28,0
9/29/14,transport,transport,2014-09-29T21:02:15-07:00,2014-09-29T21:09:28-07:00,433,2.641,0,0
9/29/14,walking,walking,2014-09-29T22:32:27-07:00,2014-09-29T22:32:57-07:00,30,0.009,30,0
9/29/14,walking,walking,2014-09-29T23:02:43-07:00,2014-09-29T23:03:13-07:00,30,0.019,60,0
9/30/14,walking,walking,2014-09-30T00:19:53-07:00,2014-09-30T00:21:23-07:00,90,0.040,131,0
9/30/14,walking,walking,2014-09-30T06:30:43-07:00,2014-09-30T06:31:03-07:00,20,0.010,31,0
9/30/14,walking,walking,2014-09-30T07:15:30-07:00,2014-09-30T07:15:47-07:00,17,0.007,22,0
9/30/14,walking,walking,2014-09-30T08:00:35-07:00,2014-09-30T08:00:44-07:00,9,0.004,12,0
9/30/14,transport,transport,2014-09-30T08:12:34-07:00,2014-09-30T08:16:26-07:00,232,1.377,0,0
9/30/14,walking,walking,2014-09-30T08:16:26-07:00,2014-09-30T08:19:04-07:00,158,0.132,287,0
9/30/14,walking,walking,2014-09-30T08:25:07-07:00,2014-09-30T08:25:37-07:00,30,0.011,34,0
9/30/14,walking,walking,2014-09-30T09:55:54-07:00,2014-09-30T09:59:10-07:00,196,0.133,285,0
9/30/14,transport,transport,2014-09-30T10:01:11-07:00,2014-09-30T10:06:35-07:00,324,1.814,0,0
9/30/14,walking,walking,2014-09-30T10:13:58-07:00,2014-09-30T10:30:59-07:00,1021,0.318,887,0
9/30/14,transport,transport,2014-09-30T10:30:59-07:00,2014-09-30T10:33:22-07:00,143,0.508,0,0
9/30/14,walking,walking,2014-09-30T10:33:23-07:00,2014-09-30T10:37:02-07:00,219,0.142,304,0
9/30/14,walking,walking,2014-09-30T13:02:36-07:00,2014-09-30T13:02:44-07:00,8,0.003,10,0
9/30/14,walking,walking,2014-09-30T13:02:44-07:00,2014-09-30T13:19:05-07:00,981,0.728,922,0
9/30/14,walking,walking,2014-09-30T13:23:11-07:00,2014-09-30T13:26:08-07:00,177,0.110,236,0
9/30/14,transport,transport,2014-09-30T13:32:31-07:00,2014-09-30T13:35:33-07:00,182,0.895,0,0
9/30/14,walking,walking,2014-09-30T13:35:33-07:00,2014-09-30T13:37:44-07:00,131,0.094,166,0
9/30/14,walking,walking,2014-09-30T13:38:57-07:00,2014-09-30T13:41:57-07:00,180,0.127,271,0
9/30/14,walking,walking,2014-09-30T14:00:38-07:00,2014-09-30T14:00:52-07:00,14,0.006,18,0
9/30/14,transport,transport,2014-09-30T14:01:12-07:00,2014-09-30T14:06:48-07:00,336,0.942,0,0
9/30/14,walking,walking,2014-09-30T14:07:07-07:00,2014-09-30T14:08:31-07:00,84,0.031,100,0
9/30/14,walking,walking,2014-09-30T14:58:31-07:00,2014-09-30T15:11:36-07:00,785,0.543,840,0
9/30/14,walking,walking,2014-09-30T15:18:53-07:00,2014-09-30T15:20:58-07:00,125,0.062,133,0
9/30/14,walking,walking,2014-09-30T16:46:45-07:00,2014-09-30T16:59:59-07:00,794,0.247,714,0
9/30/14,walking,walking,2014-09-30T17:09:54-07:00,2014-09-30T17:11:24-07:00,90,0.028,81,0
9/30/14,transport,transport,2014-09-30T17:19:03-07:00,2014-09-30T17:39:29-07:00,1226,2.682,0,0
9/30/14,walking,walking,2014-09-30T18:02:33-07:00,2014-09-30T18:04:07-07:00,94,0.049,158,0
9/30/14,walking,walking,2014-09-30T20:43:43-07:00,2014-09-30T20:47:10-07:00,207,0.120,257,0
9/30/14,walking,walking,2014-09-30T21:02:30-07:00,2014-09-30T21:03:14-07:00,44,0.021,66,0
9/30/14,transport,transport,2014-09-30T21:08:29-07:00,2014-09-30T21:11:39-07:00,190,2.160,0,0
9/30/14,walking,walking,2014-09-30T21:12:16-07:00,2014-09-30T21:13:46-07:00,90,0.028,80,0
9/30/14,transport,transport,2014-09-30T21:53:46-07:00,2014-09-30T21:58:21-07:00,275,2.458,0,0
9/30/14,walking,walking,2014-09-30T21:58:24-07:00,2014-09-30T21:58:29-07:00,5,0.002,6,0
9/30/14,walking,walking,2014-09-30T22:03:54-07:00,2014-09-30T22:04:24-07:00,30,0.012,40,0
9/30/14,transport,transport,2014-09-30T22:13:18-07:00,2014-09-30T22:16:06-07:00,168,2.202,0,0
9/30/14,walking,walking,2014-09-30T22:16:23-07:00,2014-09-30T22:17:00-07:00,37,0.017,55,0
9/30/14,transport,transport,2014-09-30T22:20:20-07:00,2014-09-30T22:24:20-07:00,240,1.081,0,0
9/30/14,walking,walking,2014-09-30T23:51:25-07:00,2014-09-30T23:52:28-07:00,63,0.026,84,0
