Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
9/30/14,Place in El Presidio,2014-09-30T08:19:04-07:00,2014-09-30T10:01:11-07:00,6127,32.2282391081,-110.9758139237,,
9/30/14,Place in Rincon Heights,2014-09-30T10:06:35-07:00,2014-09-30T10:13:58-07:00,443,32.2241951163,-110.9541187843,,
9/30/14,Place in Rincon Heights,2014-09-30T10:33:23-07:00,2014-09-30T13:02:43-07:00,8960,32.2326315253,-110.9509589707,,
9/30/14,Place in Rincon Heights,2014-09-30T13:19:05-07:00,2014-09-30T13:32:31-07:00,806,32.2241951163,-110.9541187843,,
9/30/14,Place in Rincon Heights,2014-09-30T13:37:44-07:00,2014-09-30T14:01:12-07:00,1408,32.2206791071,-110.9434719128,,
9/30/14,Place in Rincon Heights,2014-09-30T14:06:47-07:00,2014-09-30T14:58:31-07:00,3104,32.2241951163,-110.9541187843,,
9/30/14,Place in Rincon Heights,2014-09-30T15:11:36-07:00,2014-09-30T16:46:44-07:00,5708,32.2296516871,-110.9544029164,,
9/30/14,Place in Rincon Heights,2014-09-30T16:59:58-07:00,2014-09-30T17:06:18-07:00,380,32.2271380071,-110.9549414625,,
9/30/14,Place in Rincon Heights,2014-09-30T17:06:18-07:00,2014-09-30T17:19:03-07:00,765,32.2241951163,-110.9541187843,,
9/30/14,Place in Pima County,2014-09-30T17:39:29-07:00,2014-09-30T21:08:29-07:00,12540,32.25021156,-110.9463745117,,
9/30/14,Place in Rincon Heights,2014-09-30T21:11:39-07:00,2014-09-30T21:53:46-07:00,2527,32.2239225875,-110.9537934635,,
9/30/14,Place in Pima County,2014-09-30T21:58:20-07:00,2014-09-30T22:13:18-07:00,898,32.2222224738,-110.9168584076,,
9/30/14,Place in Pima County,2014-09-30T22:16:06-07:00,2014-09-30T22:20:20-07:00,254,32.2356846969,-110.9454934561,,
9/30/14,Place in Rincon Heights,2014-09-30T22:24:20-07:00,2014-10-01T00:00:00-07:00,5740,32.2241951163,-110.9541187843,,
10/1/14,Place in Rincon Heights,2014-10-01T00:00:00-07:00,2014-10-01T08:42:59-07:00,31379,32.2241951163,-110.9541187843,,
10/1/14,Place in El Presidio,2014-10-01T08:52:45-07:00,2014-10-01T09:22:08-07:00,1763,32.2280797559,-110.9762085471,,
10/1/14,Place in Pima County,2014-10-01T09:35:23-07:00,2014-10-01T09:57:49-07:00,1346,32.25021156,-110.9463745117,,
10/1/14,Place in Pima County,2014-10-01T09:57:50-07:00,2014-10-01T10:33:41-07:00,2151,32.2512774563,-110.9436943578,,
10/1/14,Place in Pima County,2014-10-01T10:33:41-07:00,2014-10-01T11:02:55-07:00,1754,32.2523746015,-110.943709965,,
10/1/14,Place in Rincon Heights,2014-10-01T11:09:36-07:00,2014-10-01T11:21:20-07:00,704,32.2241951163,-110.9541187843,,
10/1/14,Place in Rincon Heights,2014-10-01T11:33:59-07:00,2014-10-01T11:38:17-07:00,258,32.2327274802,-110.9540684723,,
10/1/14,Place in West University,2014-10-01T11:42:21-07:00,2014-10-01T11:52:21-07:00,600,32.2323350298,-110.9564564924,,
10/1/14,Place in Rincon Heights,2014-10-01T11:56:31-07:00,2014-10-01T12:51:26-07:00,3295,32.2327274802,-110.9540684723,,
10/1/14,Place in Rincon Heights,2014-10-01T13:06:27-07:00,2014-10-01T14:32:18-07:00,5151,32.2241951163,-110.9541187843,,
10/1/14,Place in Rincon Heights,2014-10-01T14:51:22-07:00,2014-10-01T16:03:20-07:00,4318,32.2296516871,-110.9544029164,,
10/1/14,Place in Rincon Heights,2014-10-01T16:18:47-07:00,2014-10-02T00:00:00-07:00,27673,32.2241951163,-110.9541187843,,
10/2/14,Place in Rincon Heights,2014-10-02T00:00:00-07:00,2014-10-02T08:00:18-07:00,28818,32.2241951163,-110.9541187843,,
10/2/14,Place in El Presidio,2014-10-02T08:10:40-07:00,2014-10-02T11:40:34-07:00,12594,32.2280797559,-110.9762085471,,
10/2/14,Place in Rincon Heights,2014-10-02T11:55:26-07:00,2014-10-02T12:21:04-07:00,1538,32.2240329325,-110.9546235461,,
10/2/14,Place in El Presidio,2014-10-02T12:25:32-07:00,2014-10-02T14:49:10-07:00,8618,32.2280797559,-110.9762085471,,
10/2/14,Place in Rincon Heights,2014-10-02T15:10:07-07:00,2014-10-02T18:47:22-07:00,13035,32.2296516871,-110.9544029164,,
10/2/14,Place in Rincon Heights,2014-10-02T18:58:01-07:00,2014-10-02T19:10:59-07:00,778,32.2259008161,-110.9549048343,,
10/2/14,Place in Rincon Heights,2014-10-02T19:11:00-07:00,2014-10-02T20:01:17-07:00,3017,32.2240329325,-110.9546235461,,
10/2/14,Place in Iron Horse,2014-10-02T20:01:17-07:00,2014-10-02T23:06:59-07:00,11142,32.2217013226,-110.9662625214,,
10/2/14,Place in Rincon Heights,2014-10-02T23:07:28-07:00,2014-10-03T00:00:00-07:00,3152,32.2241951163,-110.9541187843,,
10/3/14,Place in Rincon Heights,2014-10-03T00:00:00-07:00,2014-10-03T07:45:03-07:00,27903,32.2241951163,-110.9541187843,,
10/3/14,Place in El Presidio,2014-10-03T07:53:56-07:00,2014-10-03T11:06:34-07:00,11558,32.2280797559,-110.9762085471,,
10/3/14,Place in Rincon Heights,2014-10-03T11:15:30-07:00,2014-10-03T11:36:23-07:00,1253,32.2241951163,-110.9541187843,,
10/3/14,Place in Rincon Heights,2014-10-03T11:51:51-07:00,2014-10-03T12:46:40-07:00,3289,32.2327274802,-110.9540684723,,
10/3/14,Place in Rincon Heights,2014-10-03T13:03:40-07:00,2014-10-03T13:24:31-07:00,1251,32.2308424,-110.9545194,,
10/3/14,Place in El Presidio,2014-10-03T13:30:00-07:00,2014-10-03T16:54:28-07:00,12268,32.2280797559,-110.9762085471,,
10/3/14,Place in Rincon Heights,2014-10-03T17:03:25-07:00,2014-10-03T17:47:19-07:00,2634,32.2241951163,-110.9541187843,,
10/3/14,Place in Iron Horse,2014-10-03T17:59:50-07:00,2014-10-03T18:16:16-07:00,986,32.2237406951,-110.9619626169,,
10/3/14,Place in El Presidio,2014-10-03T18:34:29-07:00,2014-10-03T19:55:21-07:00,4852,32.2258509269,-110.9746190186,,
10/3/14,Place in Rincon Heights,2014-10-03T20:09:16-07:00,2014-10-04T00:00:00-07:00,13844,32.2241951163,-110.9541187843,,
10/4/14,Place in Rincon Heights,2014-10-04T00:00:00-07:00,2014-10-04T09:05:04-07:00,32704,32.2241951163,-110.9541187843,,
10/4/14,Place in Pima County,2014-10-04T09:10:34-07:00,2014-10-04T09:17:36-07:00,422,32.2217738207,-110.9273516008,,
10/4/14,Place in Rincon Heights,2014-10-04T09:30:47-07:00,2014-10-04T10:24:00-07:00,3193,32.2241951163,-110.9541187843,,
10/4/14,Place in Sam Hughes,2014-10-04T10:36:03-07:00,2014-10-04T10:47:25-07:00,682,32.2352279844,-110.943244854,,
10/4/14,Place in Pima County,2014-10-04T10:50:17-07:00,2014-10-04T11:05:47-07:00,930,32.2512774563,-110.9436943578,,
10/4/14,Place in Pima County,2014-10-04T11:24:54-07:00,2014-10-04T11:52:12-07:00,1638,32.25021156,-110.9463745117,,
10/4/14,Place in Pima County,2014-10-04T11:52:12-07:00,2014-10-04T12:02:10-07:00,598,32.2500581849,-110.9477383782,,
10/4/14,Place in Pima County,2014-10-04T12:38:17-07:00,2014-10-04T13:03:51-07:00,1534,32.3213209226,-111.0151965827,,
10/4/14,Place in Pima County,2014-10-04T13:31:22-07:00,2014-10-04T13:35:59-07:00,277,32.3202936216,-111.0162571768,,
10/4/14,Place in El Presidio,2014-10-04T14:37:04-07:00,2014-10-04T14:50:01-07:00,777,32.2283123033,-110.9767607231,,
10/4/14,Place in Rincon Heights,2014-10-04T16:15:14-07:00,2014-10-04T17:27:14-07:00,4320,32.2241951163,-110.9541187843,,
10/4/14,Place in Rincon Heights,2014-10-04T17:34:39-07:00,2014-10-04T17:40:35-07:00,356,32.2278865536,-110.9564953264,,
10/4/14,Place in Rincon Heights,2014-10-04T17:49:12-07:00,2014-10-04T17:54:44-07:00,332,32.2241951163,-110.9541187843,,
10/4/14,Place in Pascua Yaqui Indian Village,2014-10-04T18:05:49-07:00,2014-10-04T18:27:32-07:00,1303,32.2519125044,-110.9776279766,,
10/4/14,Place in Rincon Heights,2014-10-04T18:36:58-07:00,2014-10-05T00:00:00-07:00,19382,32.2241951163,-110.9541187843,,
10/5/14,Place in Rincon Heights,2014-10-05T00:00:00-07:00,2014-10-05T16:49:11-07:00,60551,32.2241951163,-110.9541187843,,
